transaction_id,user_id,merchant_id,merchant_category,amount,txn_timestamp,is_fraud
T107316,U10173,M1023,pharmacy,34.31,2026-07-14 01:48:57,0
T107876,U10296,M1027,fashion,47.4,2026-07-14 02:12:51,0
T102810,U10258,M1036,fashion,68.79,2026-07-14 02:15:36,0
T100977,U10098,M1037,fashion,14.19,2026-07-14 02:54:32,0
T105750,U10055,M1042,utilities,55.71,2026-07-14 03:38:03,0
T103539,U10064,M1037,fashion,5.97,2026-07-14 03:46:45,0
T103117,U10096,M1025,restaurant,39.25,2026-07-14 03:51:40,0
T100881,U10222,M1015,utilities,85.01,2026-07-14 04:12:45,0
T103911,U10172,M1040,electronics,42.48,2026-07-14 04:41:14,0
T103432,U10142,M1004,crypto,28.7,2026-07-14 04:46:54,0
T104661,U10128,M1049,utilities,18.44,2026-07-14 05:03:50,0
T103998,U10269,M1051,electronics,30.83,2026-07-14 05:45:26,0
T107028,U10158,M1023,pharmacy,53.17,2026-07-14 05:53:20,0
T107277,U10181,M1004,crypto,64.75,2026-07-14 06:01:47,0
T107022,U10134,M1026,crypto,34.56,2026-07-14 06:14:39,0
T105316,U10122,M1032,grocery,26.42,2026-07-14 06:19:40,0
T102805,U10145,M1017,electronics,34.35,2026-07-14 06:26:29,0
T106579,U10154,M1033,gambling,31.36,2026-07-14 06:48:32,0
T105589,U10202,M1053,crypto,18.69,2026-07-14 07:08:47,0
T100448,U10021,M1032,grocery,53.29,2026-07-14 07:09:37,0
T101799,U10058,M1043,gaming,79.64,2026-07-14 07:41:14,0
T100621,U10067,M1002,restaurant,11.96,2026-07-14 09:02:55,0
T100939,U10045,M1050,utilities,97.58,2026-07-14 09:43:27,0
T103681,U10201,M1021,gaming,46.39,2026-07-14 10:25:19,0
T105848,U10222,M1032,grocery,48.16,2026-07-14 10:27:31,0
T102426,U10098,M1029,crypto,9.47,2026-07-14 10:51:38,0
T105279,U10056,M1004,crypto,15.53,2026-07-14 11:13:37,0
T104694,U10171,M1036,fashion,69.35,2026-07-14 11:16:56,0
T107142,U10298,M1017,electronics,34.48,2026-07-14 11:24:45,0
T106212,U10239,M1019,crypto,16.1,2026-07-14 11:39:39,0
T104803,U10125,M1020,gambling,88.31,2026-07-14 12:04:14,0
T104827,U10034,M1025,restaurant,31.18,2026-07-14 12:07:28,0
T103523,U10280,M1009,grocery,270.18,2026-07-14 13:17:25,0
T100281,U10092,M1008,travel,53.79,2026-07-14 13:23:26,0
T104132,U10039,M1057,electronics,16.79,2026-07-14 14:29:43,0
T103889,U10086,M1055,grocery,105.16,2026-07-14 14:35:20,0
T105271,U10225,M1054,crypto,111.62,2026-07-14 14:49:22,0
T104319,U10194,M1009,grocery,118.33,2026-07-14 15:34:17,0
T101346,U10282,M1014,utilities,136.28,2026-07-14 16:01:59,0
T100802,U10219,M1007,restaurant,19.65,2026-07-14 16:22:03,0
T105949,U10052,M1013,utilities,73.67,2026-07-14 16:39:13,0
T106388,U10037,M1002,restaurant,79.7,2026-07-14 17:54:29,0
T106674,U10286,M1057,electronics,58.34,2026-07-14 17:58:58,0
T102654,U10119,M1031,travel,108.19,2026-07-14 18:07:24,0
T103021,U10024,M1049,utilities,26.71,2026-07-14 18:38:48,0
T105577,U10186,M1059,restaurant,143.75,2026-07-14 19:14:22,1
T101867,U10107,M1025,restaurant,42.15,2026-07-14 20:33:56,0
T107676,U10153,M1035,grocery,181.8,2026-07-14 21:03:58,0
T105177,U10155,M1024,utilities,146.06,2026-07-14 21:05:58,0
T104470,U10147,M1042,utilities,50.91,2026-07-14 21:35:42,0
T102374,U10013,M1022,electronics,86.31,2026-07-14 21:59:01,0
T100119,U10275,M1023,pharmacy,21.64,2026-07-14 22:26:56,0
T104632,U10292,M1018,fashion,526.05,2026-07-14 23:05:18,0
T107375,U10232,M1008,travel,50.92,2026-07-14 23:06:08,0
T105258,U10285,M1012,utilities,35.12,2026-07-14 23:12:51,0
T101758,U10290,M1000,grocery,92.82,2026-07-14 23:20:16,0
T107054,U10216,M1035,grocery,18.68,2026-07-14 23:38:48,0
T107257,U10223,M1058,utilities,101.46,2026-07-14 23:39:35,0
T101203,U10141,M1024,utilities,65.66,2026-07-14 23:41:03,0
T104618,U10246,M1008,travel,59.97,2026-07-14 23:43:38,0
T106981,U10276,M1059,restaurant,39.16,2026-07-14 23:43:43,0
T103153,U10130,M1048,restaurant,20.51,2026-07-14 23:46:52,0
T105210,U10234,M1021,gaming,114.3,2026-07-14 23:47:41,0
T105836,U10077,M1002,restaurant,21.89,2026-07-14 23:54:49,0
T102046,U10018,M1053,crypto,63.23,2026-07-15 00:07:17,0
T104674,U10033,M1042,utilities,50.45,2026-07-15 00:07:34,0
T107796,U10071,M1036,fashion,51.24,2026-07-15 00:22:15,0
T104754,U10110,M1046,crypto,48.29,2026-07-15 00:24:47,0
T101855,U10244,M1015,utilities,90.94,2026-07-15 01:19:23,0
T105035,U10231,M1038,travel,57.09,2026-07-15 01:55:54,0
T103236,U10297,M1043,gaming,16.12,2026-07-15 02:13:02,0
T103762,U10051,M1039,restaurant,21.46,2026-07-15 03:03:30,0
T103916,U10286,M1053,crypto,62.28,2026-07-15 03:05:02,0
T106423,U10241,M1029,crypto,10.17,2026-07-15 03:24:26,0
T101748,U10241,M1058,utilities,20.54,2026-07-15 04:18:02,0
T101560,U10124,M1027,fashion,14.17,2026-07-15 05:03:52,0
T103703,U10032,M1035,grocery,80.92,2026-07-15 05:40:01,0
T105372,U10129,M1000,grocery,72.75,2026-07-15 06:27:22,0
T103274,U10060,M1031,travel,78.84,2026-07-15 07:41:23,0
T104715,U10189,M1044,grocery,15.77,2026-07-15 08:37:50,0
T103790,U10225,M1029,crypto,30.47,2026-07-15 08:41:01,0
T103141,U10087,M1000,grocery,19.99,2026-07-15 09:07:29,0
T106828,U10230,M1033,gambling,24.6,2026-07-15 09:20:40,1
T100775,U10100,M1039,restaurant,23.73,2026-07-15 09:23:54,0
T107249,U10028,M1026,crypto,35.46,2026-07-15 09:33:39,0
T105328,U10078,M1030,crypto,135.67,2026-07-15 09:59:17,0
T104232,U10219,M1024,utilities,14.33,2026-07-15 10:03:02,0
T100480,U10004,M1005,fashion,28.9,2026-07-15 11:26:47,0
T100348,U10239,M1011,pharmacy,27.61,2026-07-15 11:34:30,0
T107203,U10253,M1036,fashion,57.46,2026-07-15 12:02:46,0
T105028,U10156,M1046,crypto,43.24,2026-07-15 12:03:43,0
T104120,U10200,M1059,restaurant,14.69,2026-07-15 12:18:07,0
T101657,U10054,M1007,restaurant,16.75,2026-07-15 12:38:57,0
T105017,U10135,M1000,grocery,44.62,2026-07-15 12:44:39,0
T107321,U10007,M1002,restaurant,115.97,2026-07-15 13:30:59,0
T101570,U10204,M1025,restaurant,26.94,2026-07-15 13:52:01,0
T100113,U10050,M1029,crypto,39.81,2026-07-15 14:01:27,0
T101353,U10239,M1040,electronics,85.14,2026-07-15 14:46:32,0
T105223,U10214,M1044,grocery,58.09,2026-07-15 15:27:01,0
T102005,U10237,M1047,fashion,92.72,2026-07-15 16:00:46,0
T102712,U10060,M1044,grocery,32.83,2026-07-15 16:22:47,0
T106380,U10056,M1040,electronics,35.12,2026-07-15 17:06:09,0
T101447,U10075,M1053,crypto,8.45,2026-07-15 17:32:18,0
T100437,U10228,M1011,pharmacy,45.81,2026-07-15 19:30:37,0
T107074,U10140,M1018,fashion,34.42,2026-07-15 20:25:54,0
T101688,U10135,M1008,travel,29.0,2026-07-15 20:57:16,0
T105522,U10269,M1048,restaurant,18.02,2026-07-15 21:05:23,0
T101714,U10269,M1039,restaurant,59.99,2026-07-15 21:14:52,0
T100387,U10139,M1027,fashion,67.62,2026-07-15 21:28:33,0
T103287,U10138,M1051,electronics,12.43,2026-07-15 22:39:39,0
T101541,U10002,M1029,crypto,24.63,2026-07-15 22:53:01,0
T101220,U10271,M1058,utilities,20.35,2026-07-16 00:38:06,0
T100646,U10296,M1023,pharmacy,21.31,2026-07-16 01:08:28,0
T107445,U10010,M1040,electronics,19.92,2026-07-16 02:03:43,0
T103827,U10104,M1056,gambling,18.14,2026-07-16 02:21:58,0
T101750,U10043,M1056,gambling,21.75,2026-07-16 02:23:54,0
T104536,U10148,M1036,fashion,18.45,2026-07-16 03:16:40,0
T107686,U10118,M1022,electronics,22.62,2026-07-16 05:04:38,0
T102188,U10012,M1001,utilities,72.19,2026-07-16 05:17:25,0
T103338,U10046,M1033,gambling,13.11,2026-07-16 05:52:25,0
T100599,U10021,M1030,crypto,64.99,2026-07-16 06:16:44,0
T105662,U10291,M1013,utilities,14.49,2026-07-16 06:46:45,0
T105782,U10001,M1007,restaurant,24.23,2026-07-16 07:02:56,0
T102808,U10153,M1046,crypto,57.88,2026-07-16 07:06:24,0
T103121,U10064,M1002,restaurant,23.09,2026-07-16 07:41:33,0
T105893,U10274,M1032,grocery,14.23,2026-07-16 08:23:34,0
T103881,U10205,M1009,grocery,51.61,2026-07-16 09:09:59,0
T104525,U10188,M1054,crypto,15.96,2026-07-16 09:36:21,0
T101001,U10142,M1021,gaming,67.18,2026-07-16 10:12:57,0
T101969,U10107,M1006,grocery,28.3,2026-07-16 10:14:19,0
T106712,U10000,M1054,crypto,158.46,2026-07-16 11:00:06,1
T101809,U10122,M1048,restaurant,13.29,2026-07-16 11:02:03,0
T107923,U10180,M1012,utilities,57.51,2026-07-16 11:55:51,0
T100196,U10161,M1015,utilities,14.6,2026-07-16 12:00:47,0
T105603,U10056,M1025,restaurant,13.34,2026-07-16 12:08:26,0
T101565,U10087,M1050,utilities,31.96,2026-07-16 12:21:32,0
T100451,U10069,M1018,fashion,20.3,2026-07-16 12:45:55,0
T106057,U10105,M1040,electronics,19.16,2026-07-16 12:48:59,0
T105996,U10138,M1044,grocery,107.64,2026-07-16 13:14:01,0
T107247,U10184,M1053,crypto,35.48,2026-07-16 13:29:19,0
T104452,U10298,M1031,travel,26.34,2026-07-16 13:33:06,0
T105715,U10247,M1055,grocery,15.1,2026-07-16 14:13:41,0
T103360,U10023,M1009,grocery,99.48,2026-07-16 14:27:38,0
T100905,U10144,M1026,crypto,22.92,2026-07-16 15:13:07,1
T107808,U10258,M1029,crypto,21.57,2026-07-16 15:34:42,0
T105008,U10109,M1007,restaurant,107.39,2026-07-16 16:25:02,0
T102802,U10102,M1044,grocery,54.36,2026-07-16 16:29:39,0
T105199,U10058,M1054,crypto,66.44,2026-07-16 17:54:29,0
T106048,U10153,M1021,gaming,124.25,2026-07-16 19:18:00,0
T104245,U10239,M1041,utilities,12.17,2026-07-16 20:03:31,0
T103119,U10024,M1047,fashion,9.06,2026-07-16 20:46:23,0
T100895,U10162,M1013,utilities,17.79,2026-07-16 20:59:57,0
T102168,U10265,M1009,grocery,26.01,2026-07-16 21:05:20,0
T101913,U10270,M1009,grocery,108.39,2026-07-16 21:12:08,0
T104441,U10086,M1020,gambling,24.94,2026-07-16 21:39:07,0
T101226,U10108,M1020,gambling,127.79,2026-07-16 23:08:00,0
T104986,U10185,M1019,crypto,26.63,2026-07-16 23:08:46,0
T107524,U10168,M1052,gaming,34.98,2026-07-16 23:44:25,0
T102076,U10034,M1006,grocery,60.59,2026-07-16 23:56:54,0
T101028,U10114,M1050,utilities,22.82,2026-07-17 00:12:32,1
T104973,U10092,M1042,utilities,16.26,2026-07-17 01:31:14,0
T101223,U10196,M1001,utilities,204.18,2026-07-17 01:36:24,0
T103598,U10271,M1058,utilities,20.4,2026-07-17 01:36:24,0
T104565,U10245,M1051,electronics,59.56,2026-07-17 01:50:50,0
T106754,U10258,M1055,grocery,18.81,2026-07-17 02:02:45,0
T102634,U10098,M1036,fashion,37.04,2026-07-17 02:26:42,0
T107015,U10071,M1000,grocery,69.24,2026-07-17 03:16:04,0
T103068,U10146,M1010,gambling,252.84,2026-07-17 04:12:49,0
T101276,U10140,M1055,grocery,13.98,2026-07-17 05:16:14,0
T106156,U10088,M1056,gambling,59.49,2026-07-17 05:22:41,0
T105060,U10140,M1014,utilities,45.83,2026-07-17 05:49:26,0
T105600,U10191,M1057,electronics,28.01,2026-07-17 05:53:48,0
T103941,U10006,M1017,electronics,40.78,2026-07-17 06:21:14,0
T107541,U10027,M1029,crypto,86.29,2026-07-17 06:28:52,0
T102821,U10170,M1022,electronics,22.72,2026-07-17 06:44:37,0
T104428,U10108,M1013,utilities,35.72,2026-07-17 07:31:10,0
T107502,U10257,M1036,fashion,31.03,2026-07-17 09:28:16,0
T105973,U10201,M1008,travel,16.5,2026-07-17 10:01:37,0
T105945,U10194,M1031,travel,127.96,2026-07-17 10:30:50,0
T100376,U10099,M1004,crypto,23.37,2026-07-17 11:28:44,0
T107614,U10169,M1042,utilities,103.71,2026-07-17 12:07:19,0
T102382,U10163,M1009,grocery,44.59,2026-07-17 12:07:57,0
T105716,U10292,M1031,travel,89.57,2026-07-17 12:48:11,0
T102888,U10177,M1023,pharmacy,12.68,2026-07-17 12:49:25,0
T106473,U10290,M1015,utilities,15.25,2026-07-17 12:49:50,0
T102248,U10155,M1049,utilities,59.27,2026-07-17 13:01:40,0
T107847,U10273,M1016,gambling,19.49,2026-07-17 13:21:13,0
T101816,U10243,M1024,utilities,81.73,2026-07-17 13:41:29,0
T101771,U10018,M1050,utilities,81.49,2026-07-17 14:08:11,0
T106831,U10085,M1055,grocery,17.93,2026-07-17 14:30:08,0
T104343,U10240,M1001,utilities,8.43,2026-07-17 14:50:10,0
T107327,U10079,M1015,utilities,6.86,2026-07-17 15:19:01,0
T107095,U10033,M1027,fashion,29.55,2026-07-17 15:27:30,0
T107956,U10158,M1004,crypto,17.79,2026-07-17 15:47:17,0
T104213,U10100,M1029,crypto,66.1,2026-07-17 16:11:21,0
T100257,U10255,M1025,restaurant,30.02,2026-07-17 16:12:12,0
T107560,U10051,M1044,grocery,14.27,2026-07-17 16:18:20,0
T101452,U10012,M1038,travel,42.14,2026-07-17 16:21:41,0
T104991,U10288,M1053,crypto,48.95,2026-07-17 16:34:17,0
T103797,U10152,M1046,crypto,11.99,2026-07-17 17:13:31,0
T105426,U10141,M1027,fashion,80.01,2026-07-17 17:29:15,0
T106162,U10281,M1027,fashion,20.53,2026-07-17 17:54:41,0
T100556,U10293,M1021,gaming,218.97,2026-07-17 17:58:42,0
T104880,U10123,M1049,utilities,33.37,2026-07-17 18:16:35,0
T102743,U10251,M1034,fashion,35.98,2026-07-17 18:39:43,0
T103853,U10095,M1056,gambling,49.33,2026-07-17 18:44:25,0
T101483,U10072,M1025,restaurant,58.97,2026-07-17 18:57:47,0
T104837,U10196,M1003,crypto,172.26,2026-07-17 19:35:27,0
T103269,U10017,M1043,gaming,91.09,2026-07-17 19:40:54,0
T106260,U10132,M1035,grocery,220.74,2026-07-17 20:29:55,0
T106323,U10122,M1006,grocery,20.73,2026-07-17 20:31:48,0
T100048,U10288,M1045,pharmacy,34.93,2026-07-17 20:59:35,0
T104052,U10092,M1048,restaurant,13.72,2026-07-17 21:03:11,0
T105339,U10102,M1009,grocery,36.34,2026-07-17 22:50:31,0
T105482,U10062,M1002,restaurant,46.85,2026-07-17 23:00:55,0
T104811,U10106,M1004,crypto,77.63,2026-07-17 23:09:09,0
T100123,U10253,M1003,crypto,45.64,2026-07-17 23:42:14,0
T107140,U10115,M1010,gambling,14.69,2026-07-18 00:10:54,0
T103886,U10114,M1017,electronics,37.45,2026-07-18 01:04:04,0
T106075,U10016,M1001,utilities,55.37,2026-07-18 01:05:44,0
T100265,U10204,M1027,fashion,21.24,2026-07-18 01:24:01,0
T104004,U10030,M1031,travel,25.19,2026-07-18 01:33:40,0
T105209,U10073,M1004,crypto,42.77,2026-07-18 02:36:47,0
T102321,U10118,M1058,utilities,68.84,2026-07-18 04:02:00,0
T104717,U10123,M1036,fashion,13.97,2026-07-18 04:42:43,0
T103401,U10169,M1017,electronics,130.51,2026-07-18 05:04:32,0
T103837,U10249,M1001,utilities,43.93,2026-07-18 05:06:42,0
T102911,U10213,M1057,electronics,9.48,2026-07-18 06:35:22,0
T103369,U10097,M1046,crypto,40.66,2026-07-18 06:57:55,0
T102408,U10191,M1033,gambling,34.41,2026-07-18 07:06:10,0
T100762,U10071,M1043,gaming,61.55,2026-07-18 07:31:00,0
T105907,U10205,M1049,utilities,22.88,2026-07-18 08:12:14,0
T101020,U10182,M1004,crypto,189.87,2026-07-18 08:31:31,0
T103794,U10211,M1000,grocery,40.41,2026-07-18 09:21:55,0
T106890,U10098,M1052,gaming,15.4,2026-07-18 09:41:53,0
T105810,U10172,M1021,gaming,39.59,2026-07-18 10:15:18,0
T102608,U10276,M1034,fashion,29.07,2026-07-18 11:27:53,0
T101985,U10122,M1042,utilities,15.96,2026-07-18 12:07:59,0
T105519,U10271,M1024,utilities,26.87,2026-07-18 13:05:58,0
T104174,U10076,M1042,utilities,3.52,2026-07-18 13:40:53,0
T100742,U10150,M1028,gambling,87.89,2026-07-18 14:01:36,0
T102930,U10280,M1032,grocery,65.3,2026-07-18 14:10:55,0
T105281,U10295,M1003,crypto,57.46,2026-07-18 14:21:21,1
T107207,U10074,M1035,grocery,12.37,2026-07-18 15:49:29,0
T105225,U10081,M1033,gambling,64.15,2026-07-18 15:53:22,0
T101024,U10030,M1059,restaurant,13.76,2026-07-18 15:56:31,0
T103353,U10248,M1028,gambling,73.4,2026-07-18 16:32:07,0
T100616,U10141,M1047,fashion,72.05,2026-07-18 17:00:31,0
T102613,U10020,M1018,fashion,62.67,2026-07-18 17:04:04,0
T105428,U10113,M1019,crypto,18.26,2026-07-18 17:07:06,0
T106059,U10113,M1029,crypto,63.14,2026-07-18 18:18:20,0
T106946,U10259,M1023,pharmacy,9.16,2026-07-18 18:23:24,0
T101588,U10242,M1012,utilities,39.7,2026-07-18 19:05:45,0
T103083,U10218,M1021,gaming,114.2,2026-07-18 19:17:52,1
T107360,U10178,M1033,gambling,44.05,2026-07-18 19:40:51,0
T107504,U10142,M1011,pharmacy,18.14,2026-07-18 20:02:00,0
T101418,U10177,M1026,crypto,42.67,2026-07-18 20:02:42,0
T107061,U10198,M1042,utilities,36.08,2026-07-18 20:19:14,0
T107431,U10093,M1017,electronics,36.67,2026-07-18 21:34:23,0
T101731,U10001,M1012,utilities,30.16,2026-07-18 22:14:24,0
T105575,U10268,M1054,crypto,19.05,2026-07-18 22:53:40,0
T105232,U10123,M1006,grocery,71.52,2026-07-18 23:01:52,0
T102149,U10060,M1003,crypto,104.36,2026-07-18 23:12:25,0
T101107,U10294,M1051,electronics,41.19,2026-07-18 23:45:17,0
T106688,U10174,M1006,grocery,14.19,2026-07-18 23:47:03,0
T104383,U10021,M1008,travel,49.34,2026-07-18 23:58:03,0
T100221,U10188,M1053,crypto,37.23,2026-07-19 00:25:54,0
T105538,U10075,M1010,gambling,23.46,2026-07-19 00:55:24,0
T104576,U10211,M1027,fashion,52.68,2026-07-19 01:25:37,0
T104177,U10049,M1013,utilities,35.11,2026-07-19 01:51:42,0
T100519,U10268,M1013,utilities,9.66,2026-07-19 01:56:26,0
T100051,U10284,M1059,restaurant,40.5,2026-07-19 02:15:27,0
T105179,U10203,M1026,crypto,48.89,2026-07-19 03:10:56,0
T101098,U10063,M1036,fashion,22.65,2026-07-19 03:21:08,0
T107929,U10290,M1051,electronics,149.92,2026-07-19 03:25:40,0
T106575,U10234,M1050,utilities,46.07,2026-07-19 03:34:11,0
T103331,U10285,M1021,gaming,11.41,2026-07-19 03:34:19,0
T103096,U10270,M1045,pharmacy,73.27,2026-07-19 03:41:48,0
T102568,U10020,M1038,travel,52.55,2026-07-19 04:13:32,0
T106741,U10231,M1010,gambling,17.01,2026-07-19 04:18:01,0
T100079,U10040,M1017,electronics,18.18,2026-07-19 04:21:29,0
T101045,U10170,M1048,restaurant,26.68,2026-07-19 04:29:09,0
T105902,U10094,M1006,grocery,68.91,2026-07-19 05:56:29,0
T105005,U10261,M1054,crypto,33.82,2026-07-19 06:13:21,0
T100199,U10291,M1034,fashion,31.09,2026-07-19 06:27:23,0
T106593,U10056,M1015,utilities,25.28,2026-07-19 06:28:16,0
T104980,U10170,M1006,grocery,15.76,2026-07-19 06:44:51,0
T107563,U10068,M1039,restaurant,62.0,2026-07-19 06:46:34,0
T104090,U10267,M1051,electronics,19.95,2026-07-19 06:48:51,0
T101246,U10112,M1040,electronics,11.12,2026-07-19 07:27:08,0
T106817,U10091,M1047,fashion,55.48,2026-07-19 08:26:06,0
T101129,U10091,M1037,fashion,152.38,2026-07-19 08:28:24,0
T103501,U10068,M1008,travel,63.6,2026-07-19 09:19:06,0
T102971,U10079,M1059,restaurant,19.4,2026-07-19 09:29:18,0
T106555,U10178,M1023,pharmacy,19.35,2026-07-19 09:55:36,0
T104723,U10294,M1045,pharmacy,41.15,2026-07-19 10:18:33,0
T101992,U10068,M1037,fashion,23.05,2026-07-19 10:49:53,0
T104750,U10236,M1052,gaming,26.5,2026-07-19 11:46:53,0
T104930,U10071,M1046,crypto,92.28,2026-07-19 12:05:01,0
T105651,U10049,M1020,gambling,33.6,2026-07-19 12:07:49,0
T101903,U10261,M1015,utilities,32.26,2026-07-19 12:20:43,0
T107435,U10117,M1026,crypto,62.39,2026-07-19 12:40:05,0
T106108,U10011,M1055,grocery,31.06,2026-07-19 12:45:39,0
T107974,U10228,M1021,gaming,88.43,2026-07-19 13:19:10,0
T105156,U10133,M1032,grocery,25.57,2026-07-19 13:22:22,0
T101526,U10222,M1045,pharmacy,167.46,2026-07-19 13:55:05,0
T100981,U10188,M1059,restaurant,27.29,2026-07-19 14:02:25,0
T103079,U10261,M1052,gaming,67.45,2026-07-19 14:30:18,1
T105020,U10151,M1020,gambling,79.69,2026-07-19 14:42:25,0
T106669,U10104,M1037,fashion,16.47,2026-07-19 15:17:27,0
T102557,U10156,M1055,grocery,44.24,2026-07-19 15:26:40,0
T104769,U10263,M1004,crypto,10.39,2026-07-19 15:29:37,0
T105411,U10031,M1011,pharmacy,33.43,2026-07-19 15:56:42,1
T100227,U10152,M1000,grocery,32.55,2026-07-19 16:17:43,0
T102381,U10176,M1034,fashion,6.95,2026-07-19 16:32:13,0
T107979,U10198,M1019,crypto,61.27,2026-07-19 16:54:12,0
T101019,U10294,M1053,crypto,56.51,2026-07-19 17:14:32,0
T102987,U10247,M1009,grocery,27.75,2026-07-19 17:22:55,0
T105880,U10095,M1040,electronics,33.71,2026-07-19 17:23:35,0
T100032,U10159,M1046,crypto,283.3,2026-07-19 17:36:05,0
T100929,U10165,M1020,gambling,33.53,2026-07-19 18:22:11,0
T105892,U10287,M1022,electronics,6.71,2026-07-19 19:57:42,0
T100619,U10120,M1054,crypto,91.47,2026-07-19 20:41:25,1
T104412,U10160,M1048,restaurant,75.24,2026-07-19 20:43:17,0
T104398,U10282,M1036,fashion,277.8,2026-07-19 20:56:23,1
T107766,U10267,M1016,gambling,74.1,2026-07-19 22:01:28,0
T103077,U10080,M1017,electronics,134.02,2026-07-19 22:04:58,0
T107393,U10249,M1047,fashion,37.72,2026-07-19 22:08:52,0
T100840,U10111,M1053,crypto,53.19,2026-07-19 22:15:16,0
T106219,U10188,M1047,fashion,89.59,2026-07-19 22:54:56,0
T102012,U10202,M1055,grocery,107.64,2026-07-19 23:48:48,0
T106931,U10024,M1034,fashion,27.48,2026-07-19 23:59:09,0
T102314,U10084,M1009,grocery,51.04,2026-07-20 00:02:39,0
T101194,U10118,M1046,crypto,542.03,2026-07-20 00:23:57,0
T103567,U10039,M1028,gambling,68.2,2026-07-20 00:25:42,0
T107564,U10203,M1044,grocery,257.32,2026-07-20 00:28:20,0
T104185,U10021,M1014,utilities,45.99,2026-07-20 00:38:13,0
T103194,U10243,M1043,gaming,131.15,2026-07-20 00:59:12,0
T107047,U10036,M1053,crypto,14.99,2026-07-20 01:03:33,0
T104437,U10020,M1000,grocery,91.35,2026-07-20 02:02:04,1
T106137,U10137,M1049,utilities,100.23,2026-07-20 02:07:09,0
T105297,U10191,M1008,travel,42.98,2026-07-20 02:10:25,0
T107200,U10293,M1054,crypto,53.91,2026-07-20 02:16:49,0
T100368,U10279,M1009,grocery,118.28,2026-07-20 02:58:00,0
T106657,U10153,M1013,utilities,45.94,2026-07-20 03:56:38,0
T103873,U10288,M1046,crypto,114.54,2026-07-20 04:44:34,0
T102801,U10024,M1039,restaurant,18.94,2026-07-20 05:05:31,0
T102029,U10193,M1041,utilities,33.56,2026-07-20 05:19:54,0
T105732,U10219,M1032,grocery,8.57,2026-07-20 06:11:31,0
T100690,U10107,M1011,pharmacy,94.92,2026-07-20 06:12:18,0
T107726,U10272,M1020,gambling,24.88,2026-07-20 06:12:26,0
T105226,U10217,M1044,grocery,87.92,2026-07-20 06:20:16,0
T106411,U10089,M1005,fashion,34.88,2026-07-20 06:25:10,0
T107632,U10279,M1030,crypto,108.75,2026-07-20 06:27:16,0
T101150,U10269,M1036,fashion,33.55,2026-07-20 06:37:24,0
T106289,U10217,M1042,utilities,58.6,2026-07-20 06:55:21,0
T103024,U10268,M1053,crypto,20.66,2026-07-20 07:10:04,0
T101949,U10121,M1034,fashion,19.34,2026-07-20 07:12:44,0
T104839,U10002,M1017,electronics,71.15,2026-07-20 07:17:47,0
T101648,U10150,M1023,pharmacy,154.14,2026-07-20 07:28:36,0
T104608,U10274,M1027,fashion,32.78,2026-07-20 07:45:23,0
T100046,U10256,M1042,utilities,14.78,2026-07-20 07:59:11,0
T102872,U10258,M1000,grocery,38.65,2026-07-20 08:12:02,0
T104607,U10002,M1041,utilities,39.33,2026-07-20 08:43:55,0
T105800,U10108,M1021,gaming,223.15,2026-07-20 08:52:00,0
T105321,U10141,M1029,crypto,32.18,2026-07-20 08:58:11,0
T105487,U10075,M1024,utilities,193.7,2026-07-20 10:03:40,0
T106086,U10060,M1042,utilities,52.43,2026-07-20 10:06:37,0
T104601,U10128,M1005,fashion,7.75,2026-07-20 10:07:47,0
T103608,U10251,M1057,electronics,31.6,2026-07-20 10:12:23,0
T102806,U10052,M1034,fashion,88.56,2026-07-20 10:35:36,0
T100103,U10132,M1037,fashion,67.14,2026-07-20 10:40:04,0
T107304,U10145,M1045,pharmacy,30.8,2026-07-20 10:42:07,0
T106552,U10047,M1014,utilities,14.07,2026-07-20 11:06:24,0
T102439,U10113,M1036,fashion,63.73,2026-07-20 11:09:31,0
T101230,U10057,M1001,utilities,89.0,2026-07-20 11:34:23,0
T100381,U10133,M1026,crypto,15.16,2026-07-20 11:43:20,0
T102984,U10001,M1005,fashion,30.52,2026-07-20 11:52:03,0
T102450,U10038,M1058,utilities,103.76,2026-07-20 11:55:24,0
T107404,U10249,M1009,grocery,71.97,2026-07-20 12:36:46,0
T105009,U10173,M1036,fashion,44.86,2026-07-20 12:59:05,0
T103201,U10181,M1048,restaurant,8.22,2026-07-20 13:18:06,0
